parent_fit,mutant_fit,repr
0.10805409242340792,0.10805409242340792,1
0.10805409242340792,0.10805409242340781,1
0.10912687022485328,0.153003843387212,1
0.10912687022485328,-0.004135921606032957,1
0.10912687022485328,0.08992695147457744,1
0.10912687022485328,0.12588407069897645,1
0.10912687022485328,0.056254300286109366,1
0.10912687022485328,-0.014999997178825029,1
0.10912687022485328,0.056254300286109366,1
0.10912687022485328,0.153003843387212,1
0.10912687022485328,0.10912687022485328,1
0.10912687022485328,0.10912687022485328,1
0.10912687022485328,0.12588407069897645,1
0.10912687022485328,0.07519934477053566,1
0.10912687022485328,0.10912687022485328,1
0.10912687022485328,0.10912687022485328,1
0.10912687022485328,0.10912687022485329,1
0.10912687022485328,0.10912687022485328,1
0.10912687022485328,0.10912687022485328,1
0.10912687022485328,-0.010109422128808413,1
0.10912687022485328,0.12489791289501086,1
0.10912687022485328,0.10912687022485328,1
0.1314795504706486,-0.013333318612907518,1
0.1314795504706486,0.07519934477053566,1
0.1314795504706486,-0.015000014942590376,1
0.1314795504706486,-0.013333318612907518,1
0.1314795504706486,0.1314795504706486,1
0.1314795504706486,-0.015000033066461261,1
0.1314795504706486,-0.009894618351706857,1
0.1314795504706486,0.1315314549698596,1
0.1314795504706486,0.1314795504706486,1
0.1314795504706486,0.13147955047064863,1
0.1314795504706486,-0.009894618351706857,1
0.1314795504706486,0.15591014512946907,1
0.1314795504706486,0.1314795504706486,1
0.1314795504706486,-0.014999878376611327,1
0.1314795504706486,0.13147955047064858,1
0.1314795504706486,-0.013333318612907518,1
0.1314795504706486,0.18880991667391883,1
0.1314795504706486,0.13147955047064852,1
0.1314795504706486,-0.01073075171177604,1
0.1314795504706486,0.13147955047064852,1
0.13173614486418941,0.13173614486418941,1
0.13173614486418941,0.14870439715869602,1
0.13173614486418941,0.0735920972110054,1
0.13173614486418941,-0.01333332480856885,1
0.13173614486418941,0.07519934477053557,1
0.13173614486418941,-0.009894618351706857,1
0.13173614486418941,0.13173614486418941,1
0.13173614486418941,0.07533697175741468,1
0.13173614486418941,0.07846583749384875,1
0.13173614486418941,0.13164278273076974,1
0.13173614486418941,-0.015000033066461261,1
0.13173614486418941,0.14870439715869602,1
0.13173614486418941,0.13173614486418941,1
0.13173614486418941,0.0736053189738302,1
0.13173614486418941,0.17773120738095835,1
0.13173614486418941,0.13173614486418941,1
0.13173614486418941,0.14870439715869602,1
0.13173614486418941,0.17773120738095835,1
0.13173614486418941,0.1317361413664914,1
0.13173614486418941,0.07845281764178008,1
0.18823895904649907,0.14567421573184774,1
0.18823895904649907,0.15664308191339296,1
0.18823895904649907,0.10263798209518073,1
0.18823895904649907,0.2130140687318231,1
0.18823895904649907,0.13853447723120602,1
0.18823895904649907,0.13846511464495823,1
0.18823895904649907,0.18814797700923572,1
0.18823895904649907,0.13299060591608025,1
0.18823895904649907,0.10263798209518073,1
0.18823895904649907,0.06139722808900567,1
0.18823895904649907,0.18823895904649907,1
0.18823895904649907,0.028066859558570155,1
0.18823895904649907,0.18823895904649907,1
0.18823895904649907,0.18823895904649907,1
0.18823895904649907,0.18823895904649907,1
0.18823895904649907,0.18823895904649907,1
0.18823895904649907,0.1778734685196658,1
0.18823895904649907,0.13853447723120602,1
0.18823895904649907,0.13853447723120602,1
0.18823895904649907,0.025832769443147968,1
0.23353421962157286,0.2344408252949035,1
0.23353421962157286,0.23353421962157286,1
0.23353421962157286,0.23353421962157286,1
0.23353421962157286,0.23353421962157286,1
0.23353421962157286,0.024513645876565127,1
0.23353421962157286,0.024513645876565127,1
0.23353421962157286,0.24986015982785767,1
0.23353421962157286,0.2388294914764509,1
0.23353421962157286,0.151668159810379,1
0.23353421962157286,0.07201776829245013,1
0.23353421962157286,0.26676496343685985,1
0.23353421962157286,0.33173876887627274,1
0.23353421962157286,0.04676461984596648,1
0.23353421962157286,0.11494973007747519,1
0.23353421962157286,0.23353421962157286,1
0.23353421962157286,0.19947193920715275,1
0.23353421962157286,0.024513645876565127,1
0.23353421962157286,0.04676461984596648,1
0.23353421962157286,0.2336783815485655,1
0.23353421962157286,0.10810100856330135,1
0.2511067486290971,0.25110674862909704,1
0.2511067486290971,0.1406288892267187,1
0.2511067486290971,0.1406288892267187,1
0.2511067486290971,0.24670854030113273,1
0.2511067486290971,0.2511067486290971,1
0.2511067486290971,0.2511067486290971,1
0.2511067486290971,0.2511067486290971,1
0.2511067486290971,0.10962326169307991,1
0.2511067486290971,0.13890309123530098,1
0.2511067486290971,0.1399162460445129,1
0.2511067486290971,0.25110674862909704,1
0.2511067486290971,0.18823895904649907,1
0.2511067486290971,0.17473262737532208,1
0.2511067486290971,0.2511067486290971,1
0.2511067486290971,0.2511067486290971,1
0.2511067486290971,0.25274460273424654,1
0.2511067486290971,0.25110674862909704,1
0.2511067486290971,0.1399162460445129,1
0.2511067486290971,0.07542753920406062,1
0.2511067486290971,0.2511067486290971,1
0.25762103559010957,0.15156955640920647,1
0.25762103559010957,0.25762103559010957,1
0.25762103559010957,0.05928130895657715,1
0.25762103559010957,0.10411577312233616,1
0.25762103559010957,0.25762103559010957,1
0.25762103559010957,0.25762103559010957,1
0.25762103559010957,0.2576210355901096,1
0.25762103559010957,0.25762103559010957,1
0.25762103559010957,0.22540570172953384,1
0.25762103559010957,0.20644613373530782,1
0.25762103559010957,0.25765797395140433,1
0.25762103559010957,0.25762103559010957,1
0.25762103559010957,0.18982115964862623,1
0.25762103559010957,0.2082739623628101,1
0.25762103559010957,0.10411577312233616,1
0.25762103559010957,0.15507110832933163,1
0.25762103559010957,0.05766177261797662,1
0.25762103559010957,0.14460865795233857,1
0.25762103559010957,0.08511441911352834,1
0.25762103559010957,0.25762103559010957,1
0.26676617546398945,0.08633521494516216,1
0.26676617546398945,0.2667661754639897,1
0.26676617546398945,0.1686209831328782,1
0.26676617546398945,0.17692584028363637,1
0.26676617546398945,0.12205600532760359,1
0.26676617546398945,0.26676617546398945,1
0.26676617546398945,0.2437448788225077,1
0.26676617546398945,0.2307826256473396,1
0.26676617546398945,0.10765203002884999,1
0.26676617546398945,0.08633521494516216,1
0.26676617546398945,0.26676617546398945,1
0.26676617546398945,0.24977616996797583,1
0.26676617546398945,0.23353421962157286,1
0.26676617546398945,0.022124608332382195,1
0.26676617546398945,0.23068115445271278,1
0.26676617546398945,0.07201813571273179,1
0.26676617546398945,0.022124608332382195,1
0.26676617546398945,0.26676617546398945,1
0.26676617546398945,0.07201813571273179,1
0.26676617546398945,-0.01202369029458468,1
0.3115938523974307,0.3090800514145194,1
0.3115938523974307,-0.0014362440172305735,1
0.3115938523974307,0.1802570637826355,1
0.3115938523974307,0.3090800514145194,1
0.3115938523974307,0.3090800514145194,1
0.3115938523974307,0.2091487688822694,1
0.3115938523974307,0.3107124506141217,1
0.3115938523974307,0.31573146283247827,1
0.3115938523974307,0.3114360655597296,1
0.3115938523974307,0.27907417836891674,1
0.3115938523974307,0.3115938523974307,1
0.3115938523974307,0.2091487688822694,1
0.3115938523974307,0.13552669246927032,1
0.3115938523974307,0.3090800514145194,1
0.3115938523974307,0.3115938523974307,1
0.3115938523974307,0.3115938523974307,1
0.3115938523974307,0.08827917546872506,1
0.3115938523974307,0.13552669246927032,1
0.3115938523974307,0.23216600876227753,1
0.3115938523974307,0.04879929370213658,1
0.5916224710074279,0.49954208586268406,1
0.5916224710074279,0.5013371860068344,1
0.5916224710074279,0.3828428989101708,1
0.5916224710074279,0.5312354105105269,1
0.5916224710074279,0.4807307143706047,1
0.5916224710074279,0.5013371860068344,1
0.5916224710074279,0.11969250401183486,1
0.5916224710074279,0.5915193246802011,1
0.5916224710074279,0.42233951935254554,1
0.5916224710074279,0.6115336566632351,1
0.5916224710074279,0.5916224710074285,1
0.5916224710074279,0.48538071872337707,1
0.5916224710074279,0.5013371860068344,1
0.5916224710074279,0.5890954237628225,1
0.5916224710074279,0.0604970793877804,1
0.5916224710074279,0.5916224710074279,1
0.5916224710074279,0.2211700825368347,1
0.5916224710074279,0.5013371860068344,1
0.5916224710074279,0.48538071872337707,1
0.5916224710074279,0.5841302673061504,1
0.348877272669394,0.2552461044515508,1
0.348877272669394,0.351257891104977,1
0.348877272669394,0.2503250393922018,1
0.348877272669394,0.3743781722949281,1
0.348877272669394,0.348877272669394,1
0.348877272669394,0.3488772726693937,1
0.348877272669394,0.11977477406926552,1
0.348877272669394,0.06485573119288605,1
0.348877272669394,0.3334622906084198,1
0.348877272669394,0.3488772726693937,1
0.348877272669394,0.09694298510079015,1
0.348877272669394,0.348877272669394,1
0.348877272669394,0.09990478609666362,1
0.348877272669394,0.09990478609666362,1
0.348877272669394,0.351257891104977,1
0.348877272669394,0.3159438996500152,1
0.348877272669394,0.06832339843109687,1
0.348877272669394,0.06832339843109687,1
0.348877272669394,0.11977477406926552,1
0.348877272669394,0.13226122674005122,1
0.3720902283259188,0.3720902283259188,1
0.3720902283259188,0.20245953719708584,1
0.3720902283259188,0.09990478609666362,1
0.3720902283259188,0.27376687400288935,1
0.3720902283259188,0.3980025580223687,1
0.3720902283259188,0.3720902283259188,1
0.3720902283259188,0.3720902283259188,1
0.3720902283259188,0.1400109306467986,1
0.3720902283259188,0.33608203242004897,1
0.3720902283259188,0.34901347101135666,1
0.3720902283259188,0.2701643605005798,1
0.3720902283259188,0.09990478609666362,1
0.3720902283259188,0.11795137198748576,1
0.3720902283259188,0.3720902283259187,1
0.3720902283259188,0.05321693761696278,1
0.3720902283259188,0.33608203242004897,1
0.3720902283259188,0.3720902283259187,1
0.3720902283259188,0.3484989138541216,1
0.3720902283259188,0.09990478609666362,1
0.3720902283259188,0.348877272669394,1
0.38176427942827074,0.14982019628308832,1
0.38176427942827074,0.16745647031417873,1
0.38176427942827074,0.381764279428271,1
0.38176427942827074,0.3809065446570526,1
0.38176427942827074,0.3330225502591166,1
0.38176427942827074,0.34868139680791227,1
0.38176427942827074,0.3330225502591166,1
0.38176427942827074,0.33869401158674006,1
0.38176427942827074,0.38176427942827074,1
0.38176427942827074,0.34868139680791227,1
0.38176427942827074,0.37330784554402285,1
0.38176427942827074,0.16745647031417873,1
0.38176427942827074,0.14982019628308832,1
0.38176427942827074,0.5005108509550951,1
0.38176427942827074,0.22351196654357092,1
0.38176427942827074,0.38176427942827074,1
0.38176427942827074,0.3342134654462072,1
0.38176427942827074,0.38176427942827074,1
0.38176427942827074,0.22351196654357092,1
0.38176427942827074,0.17758794252580098,1
0.3818596482056433,0.35796636977647006,1
0.3818596482056433,0.3818596482056434,1
0.3818596482056433,0.4329436339462709,1
0.3818596482056433,0.35796636977647006,1
0.3818596482056433,0.1775751210799524,1
0.3818596482056433,0.32978929962730924,1
0.3818596482056433,0.3816551660420963,1
0.3818596482056433,0.2211455749137407,1
0.3818596482056433,0.38190170772827026,1
0.3818596482056433,0.3115938523974307,1
0.3818596482056433,0.25866856050547615,1
0.3818596482056433,0.22337448795985929,1
0.3818596482056433,0.3807365309466196,1
0.3818596482056433,0.1298337698771165,1
0.3818596482056433,0.22337448795985929,1
0.3818596482056433,0.32979487421922865,1
0.3818596482056433,0.3435262211021564,1
0.3818596482056433,0.1972861864914637,1
0.3818596482056433,0.3365098174436907,1
0.3818596482056433,0.3818596482056434,1
0.4248706092323524,0.37344811507822046,1
0.4248706092323524,0.13233806922691843,1
0.4248706092323524,0.3521522990598353,1
0.4248706092323524,0.3269918974708212,1
0.4248706092323524,0.15943887275882535,1
0.4248706092323524,0.2779289759804974,1
0.4248706092323524,0.22351196654357092,1
0.4248706092323524,0.4248706092323524,1
0.4248706092323524,0.285299020297998,1
0.4248706092323524,0.4248704977582431,1
0.4248706092323524,0.4248706092323524,1
0.4248706092323524,0.16011882457187318,1
0.4248706092323524,0.16011882457187318,1
0.4248706092323524,0.4248706092323524,1
0.4248706092323524,0.22351196654357106,1
0.4248706092323524,0.39120226686974313,1
0.4248706092323524,0.16011882457187318,1
0.4248706092323524,0.02258382454075279,1
0.4248706092323524,0.09410870725691325,1
0.4248706092323524,0.42487060923235276,1
0.4248706092323525,0.4248706092323525,1
0.4248706092323525,0.28009746116798256,1
0.4248706092323525,0.381764279428271,1
0.4248706092323525,0.4245560054137342,1
0.4248706092323525,0.42789469905776056,1
0.4248706092323525,0.14903122522148068,1
0.4248706092323525,0.3438892634222643,1
0.4248706092323525,0.42487060923235315,1
0.4248706092323525,0.31534614846401293,1
0.4248706092323525,0.4248706092323525,1
0.4248706092323525,0.3438892634222643,1
0.4248706092323525,0.4248706092323525,1
0.4248706092323525,0.2131411299613902,1
0.4248706092323525,0.3269918974708212,1
0.4248706092323525,0.37344811507822034,1
0.4248706092323525,0.04640652911974306,1
0.4248706092323525,0.4248706092323525,1
0.4248706092323525,0.42487060923235276,1
0.4248706092323525,0.22351196654357106,1
0.4248706092323525,0.3006267415262517,1
0.47100290922075994,0.39314879834716454,1
0.47100290922075994,0.4808736271463299,1
0.47100290922075994,0.40922886515303597,1
0.47100290922075994,0.47100290922075994,1
0.47100290922075994,0.5053948152355796,1
0.47100290922075994,0.4702915491918648,1
0.47100290922075994,0.42935500797999976,1
0.47100290922075994,0.47100290922075994,1
0.47100290922075994,0.4702915491918648,1
0.47100290922075994,0.35276144051738095,1
0.47100290922075994,0.4699737802347844,1
0.47100290922075994,0.34868139680791227,1
0.47100290922075994,0.27125824780987046,1
0.47100290922075994,0.3455493039688979,1
0.47100290922075994,0.4710029092207595,1
0.47100290922075994,0.3572114357896485,1
0.47100290922075994,0.3455493039688979,1
0.47100290922075994,0.47100290922075994,1
0.47100290922075994,0.3876474851566577,1
0.47100290922075994,0.12479333935119201,1
0.4710029092207605,0.47100290922075994,1
0.4710029092207605,0.16365440197392148,1
0.4710029092207605,0.47029154919186367,1
0.4710029092207605,0.41578986926967726,1
0.4710029092207605,0.17599028689442947,1
0.4710029092207605,0.5005108509550931,1
0.4710029092207605,0.44553802509339685,1
0.4710029092207605,0.3839216089078685,1
0.4710029092207605,-0.017499999854701152,1
0.4710029092207605,0.35721143578965037,1
0.4710029092207605,0.4710029092207605,1
0.4710029092207605,0.47100290922075994,1
0.4710029092207605,0.4710029092207605,1
0.4710029092207605,0.49012273771884984,1
0.4710029092207605,0.2582500282413578,1
0.4710029092207605,0.28598432770114496,1
0.4710029092207605,0.2975949475451632,1
0.4710029092207605,0.28598432770114496,1
0.4710029092207605,0.47100290922075955,1
0.4710029092207605,0.16040409091015964,1
0.4901227377188503,0.4900081607556548,1
0.4901227377188503,0.49034724947757896,1
0.4901227377188503,0.49012273771884896,1
0.4901227377188503,0.07917993306398424,1
0.4901227377188503,0.4901227377188503,1
0.4901227377188503,0.4335418138362536,1
0.4901227377188503,0.49034724947757896,1
0.4901227377188503,0.49034724947757896,1
0.4901227377188503,0.4901227377188503,1
0.4901227377188503,-0.017499999691082915,1
0.4901227377188503,0.07917993306398424,1
0.4901227377188503,0.49012273771884896,1
0.4901227377188503,0.4901227377188492,1
0.4901227377188503,0.3518811284565669,1
0.4901227377188503,0.2859630742126308,1
0.4901227377188503,0.07917993306398424,1
0.4901227377188503,0.3606279986417119,1
0.4901227377188503,0.49012273771884896,1
0.4901227377188503,0.4901227377188503,1
0.4901227377188503,0.49012273771884896,1
0.5063079363629666,0.3954865620991966,1
0.5063079363629666,0.35721143578965037,1
0.5063079363629666,0.5063079363629666,1
0.5063079363629666,0.14630556415887525,1
0.5063079363629666,0.44882852905282816,1
0.5063079363629666,0.5591899730122294,1
0.5063079363629666,0.39559864298927566,1
0.5063079363629666,0.37823488266622757,1
0.5063079363629666,0.3509657286601636,1
0.5063079363629666,0.5063079363629666,1
0.5063079363629666,0.29759494754516375,1
0.5063079363629666,0.5063079363629666,1
0.5063079363629666,0.39559864298927566,1
0.5063079363629666,0.5063079363629666,1
0.5063079363629666,0.5317094444188456,1
0.5063079363629666,0.5063079363629666,1
0.5063079363629666,0.39276802807874667,1
0.5063079363629666,0.5520748652179619,1
0.5063079363629666,0.5063079363629666,1
0.5063079363629666,0.26066294144166524,1
0.6004708422006763,0.5832544585360886,1
0.6004708422006763,0.18550528888960635,1
0.6004708422006763,0.6001252137240716,1
0.6004708422006763,0.5976754027401361,1
0.6004708422006763,0.49651157401113144,1
0.6004708422006763,0.6004708422006763,1
0.6004708422006763,0.5891889075923731,1
0.6004708422006763,0.3558655674101601,1
0.6004708422006763,0.48336463813663705,1
0.6004708422006763,0.43216634891624545,1
0.6004708422006763,0.6004708422006763,1
0.6004708422006763,0.2770342255117298,1
0.6004708422006763,0.3624265661929461,1
0.6004708422006763,0.5772968104979146,1
0.6004708422006763,0.5094554627870075,1
0.6004708422006763,0.43216634891624545,1
0.6004708422006763,0.48336463813663705,1
0.6004708422006763,0.4599210614020916,1
0.6004708422006763,0.26289089308237873,1
0.6004708422006763,0.5339057867852128,1
0.5317094444188454,0.20056035076519946,1
0.5317094444188454,0.5317094444188454,1
0.5317094444188454,0.24641315364258015,1
0.5317094444188454,0.5268258297794648,1
0.5317094444188454,0.3918875574713393,1
0.5317094444188454,0.0017439559696767568,1
0.5317094444188454,0.3336041944810305,1
0.5317094444188454,0.3595018151625876,1
0.5317094444188454,0.23512400033337166,1
0.5317094444188454,0.5317094444188454,1
0.5317094444188454,0.0017439559696767568,1
0.5317094444188454,0.5314995350700159,1
0.5317094444188454,0.5317094444188456,1
0.5317094444188454,0.005325246976609702,1
0.5317094444188454,0.1041261802307649,1
0.5317094444188454,0.5326838201541171,1
0.5317094444188454,0.43481071101889746,1
0.5317094444188454,0.11792256945301087,1
0.5317094444188454,0.5317094444188454,1
0.5317094444188454,0.5243123662433975,1
0.6390933494540995,0.5628298851316543,1
0.6390933494540995,0.6390933494540988,1
0.6390933494540995,0.6387173832733998,1
0.6390933494540995,0.08864181615080087,1
0.6390933494540995,0.41011986384070154,1
0.6390933494540995,0.07723295535716236,1
0.6390933494540995,0.6390933494540995,1
0.6390933494540995,0.6390933494540995,1
0.6390933494540995,0.6390933494540995,1
0.6390933494540995,0.6390933494540995,1
0.6390933494540995,0.14512561093105675,1
0.6390933494540995,0.6435291242303368,1
0.6390933494540995,0.6390933494540995,1
0.6390933494540995,0.6387173832733998,1
0.6390933494540995,0.506478306334659,1
0.6390933494540995,0.35022199325617703,1
0.6390933494540995,0.16678987031076925,1
0.6390933494540995,0.1118688861895758,1
0.6390933494540995,0.07723295535716236,1
0.6390933494540995,0.6725109825357037,1
0.6930775714267087,0.31037383407745567,1
0.6930775714267087,0.6930775714267087,1
0.6930775714267087,0.6930775714267087,1
0.6930775714267087,0.7627569772689388,1
0.6930775714267087,0.013770158610362918,1
0.6930775714267087,0.48732464621300453,1
0.6930775714267087,0.5164261470849885,1
0.6930775714267087,0.13330803087134896,1
0.6930775714267087,0.13330803087134896,1
0.6930775714267087,0.5164261470849885,1
0.6930775714267087,0.4229624928819292,1
0.6930775714267087,0.5164261470849885,1
0.6930775714267087,0.2900144886317064,1
0.6930775714267087,0.5164261470849885,1
0.6930775714267087,0.5898836667273357,1
0.6930775714267087,0.6930775714267087,1
0.6930775714267087,0.5898836667273357,1
0.6930775714267087,0.3986024505033324,1
0.6930775714267087,0.6930775714267086,1
0.6930775714267087,0.6146865513411942,1
0.727015753744816,0.727015753744816,1
0.727015753744816,0.3979364300646361,1
0.727015753744816,0.5078675049949419,1
0.727015753744816,0.03548532825741381,1
0.727015753744816,0.5078675049949419,1
0.727015753744816,0.726928900835043,1
0.727015753744816,0.46938449874372756,1
0.727015753744816,0.7265592919389131,1
0.727015753744816,0.6403011006892624,1
0.727015753744816,0.5169341024142418,1
0.727015753744816,0.727015753744816,1
0.727015753744816,0.5078675049949419,1
0.727015753744816,0.6611315455149193,1
0.727015753744816,0.6930775714267087,1
0.727015753744816,0.6540029177263689,1
0.727015753744816,0.39115993468730154,1
0.727015753744816,0.5169341024142398,1
0.727015753744816,0.6478670555824032,1
0.727015753744816,0.6333674214649152,1
0.727015753744816,0.5169341024142418,1
0.7511101262050903,0.522771355900896,1
0.7511101262050903,0.7511101262050903,1
0.7511101262050903,0.7156002911950394,1
0.7511101262050903,0.7173205471530842,1
0.7511101262050903,-0.00015907905512991033,1
0.7511101262050903,0.7511101262050903,1
0.7511101262050903,0.7642848026601154,1
0.7511101262050903,0.7511101262050903,1
0.7511101262050903,0.694555155918298,1
0.7511101262050903,0.7511101262050903,1
0.7511101262050903,0.7511101262050903,1
0.7511101262050903,0.7511101262050903,1
0.7511101262050903,0.11284736560606047,1
0.7511101262050903,0.7511101262050903,1
0.7511101262050903,0.7511101262050898,1
0.7511101262050903,0.7511101262050903,1
0.7511101262050903,0.6519379858418681,1
0.7511101262050903,0.30915088177402733,1
0.7511101262050903,0.1810520501159359,1
0.7511101262050903,0.3911599346873016,1
0.7683068419023141,0.7683068419023141,1
0.7683068419023141,0.48470309409642715,1
0.7683068419023141,0.5216408253895255,1
0.7683068419023141,0.7683068419023141,1
0.7683068419023141,0.2317178099667047,1
0.7683068419023141,0.02334861027528299,1
0.7683068419023141,0.7683880687352828,1
0.7683068419023141,0.5275039830969064,1
0.7683068419023141,0.7683068419023134,1
0.7683068419023141,0.7592535412842835,1
0.7683068419023141,0.5275039830969064,1
0.7683068419023141,0.21882024226725785,1
0.7683068419023141,0.7683068419023141,1
0.7683068419023141,0.7683068419023141,1
0.7683068419023141,0.4889470499557575,1
0.7683068419023141,0.31089376510178546,1
0.7683068419023141,0.5887585200258911,1
0.7683068419023141,0.7511101262050903,1
0.7683068419023141,0.610993491482388,1
0.7683068419023141,0.43325166442944485,1
0.7765898937306009,0.7765898937306009,1
0.7765898937306009,0.522776491647186,1
0.7765898937306009,0.776589893730602,1
0.7765898937306009,0.727015753744816,1
0.7765898937306009,0.7531620464549166,1
0.7765898937306009,0.7765898937306009,1
0.7765898937306009,0.22702338742588318,1
0.7765898937306009,0.7765898937306009,1
0.7765898937306009,0.4226286764132918,1
0.7765898937306009,0.6170455753792615,1
0.7765898937306009,0.522776491647186,1
0.7765898937306009,0.10410646494277116,1
0.7765898937306009,0.4840204977808211,1
0.7765898937306009,0.52427130432206,1
0.7765898937306009,0.7765898937306017,1
0.7765898937306009,0.7765898937306009,1
0.7765898937306009,0.2834722682712879,1
0.7765898937306009,0.7765898937306009,1
0.7765898937306009,0.22702338742588318,1
0.7765898937306009,0.7683068419023141,1
0.7766240016165858,0.689791262307575,1
0.7766240016165858,0.7766240016165858,1
0.7766240016165858,0.7628094043203758,1
0.7766240016165858,0.44641507155582055,1
0.7766240016165858,0.18286662006975776,1
0.7766240016165858,0.4538739495248248,1
0.7766240016165858,0.6516829447478504,1
0.7766240016165858,0.49050680944448577,1
0.7766240016165858,0.22695883946601417,1
0.7766240016165858,0.48411832835445656,1
0.7766240016165858,0.7766240016165858,1
0.7766240016165858,0.4922132636334839,1
0.7766240016165858,0.4922132636334839,1
0.7766240016165858,0.4285116303155726,1
0.7766240016165858,0.0019012666735483722,1
0.7766240016165858,0.4131102527800064,1
0.7766240016165858,0.36128328997966963,1
0.7766240016165858,0.4905068094444865,1
0.7766240016165858,0.7766240016165863,1
0.7766240016165858,0.7766240016165858,1
0.8086986388032499,0.8068166861205345,1
0.8086986388032499,0.7802794022183989,1
0.8086986388032499,0.2251915045581007,1
0.8086986388032499,0.8086986388032499,1
0.8086986388032499,0.5808548575181108,1
0.8086986388032499,0.2251915045581007,1
0.8086986388032499,0.8226480545015887,1
0.8086986388032499,0.8142132546183644,1
0.8086986388032499,0.8086912685097113,1
0.8086986388032499,0.5724228751163137,1
0.8086986388032499,0.8086986388032498,1
0.8086986388032499,0.760003486809758,1
0.8086986388032499,0.48980890563475604,1
0.8086986388032499,0.6426815352669606,1
0.8086986388032499,0.7838076059145805,1
0.8086986388032499,0.4046002149684404,1
0.8086986388032499,0.8086986388032511,1
0.8086986388032499,0.8086986388032499,1
0.8086986388032499,0.17641607559162276,1
0.8086986388032499,0.7856457673174545,1
0.8236594500821646,0.5999317465964371,1
0.8236594500821646,0.8109994114783295,1
0.8236594500821646,0.3819840691080983,1
0.8236594500821646,0.8236594500821646,1
0.8236594500821646,0.8236594500821646,1
0.8236594500821646,0.8346086392507044,1
0.8236594500821646,0.5987936337273377,1
0.8236594500821646,0.1559386791889631,1
0.8236594500821646,0.17707433359083213,1
0.8236594500821646,0.8236594500821646,1
0.8236594500821646,0.5958986094941596,1
0.8236594500821646,0.6118330012168677,1
0.8236594500821646,0.7876458696853936,1
0.8236594500821646,0.26359240140621243,1
0.8236594500821646,0.8236594500821646,1
0.8236594500821646,0.8236594500821646,1
0.8236594500821646,0.17707433359083213,1
0.8236594500821646,0.759961014618145,1
0.8236594500821646,0.4571002134451465,1
0.8236594500821646,0.8236594500821646,1
0.602582618724889,0.22704260121505698,1
0.602582618724889,0.5075424637964099,1
0.602582618724889,0.07288055259355777,1
