gen,nevals,avg,stddev,min,max,run,representation
19,47,-0.2348805557712097,0.8131937571688821,-3.0166666602415524,0.307455878828593,10,f1-native
20,46,-0.0296286109811169,0.5457140380623088,-3.016666669773439,0.307455878828593,10,f1-native
21,41,0.1480479528473413,0.0991783725504208,-0.0133333474984131,0.3278195853936421,10,f1-native
22,47,0.0924405812791749,0.3937744097472997,-2.016000009027688,0.3353775879488516,10,f1-native
23,46,0.0092268897773531,0.5713337170403017,-2.0160000061274848,0.3200618729349395,10,f1-native
24,48,0.0008443003665552,0.531506180945553,-2.0160000060008683,0.3200618729349395,10,f1-native
25,49,0.0403241593546486,0.6755284912057582,-3.0166666613851736,0.3226518465303249,10,f1-native
26,43,0.0660186045749295,0.5252560145018792,-2.0160000060008683,0.3482788984934293,10,f1-native
27,45,0.0462329009548231,0.6150690607559592,-2.016000004558675,0.4098626463146981,10,f1-native
28,44,-0.170148079250802,1.1420236936729735,-4.017142854437339,0.4284572817364755,10,f1-native
29,50,0.0921285615042145,0.5438179856074826,-2.016000006863876,0.4284572817364755,10,f1-native
30,47,-0.1880389332856339,1.1793104802503245,-4.017142861771641,0.4469529248899636,10,f1-native
31,43,0.1835053990789303,0.6097583358602566,-4.01714285579161,0.4284572817364755,10,f1-native
32,46,0.2183025167610472,0.6171390841154916,-4.017142877105968,0.5109981046372968,10,f1-native
33,42,0.3135753178368332,0.1260591744058214,0.0266873800654569,0.5777242774883122,10,f1-native
34,40,0.1734041687474166,0.9504542761289612,-5.017500000398234,0.5777242774883125,10,f1-native
35,50,0.1419584440677089,1.16809082596184,-6.017777778113861,0.653992503812948,10,f1-native
36,47,0.2536541065845876,0.8819224638688731,-4.017142858052651,0.61938631697091,10,f1-native
37,44,0.2384984922832586,0.882067590691899,-4.017142857687856,0.6329823318482017,10,f1-native
38,48,0.2585400846660127,0.9893449114837132,-5.017499998210701,0.6775190248659634,10,f1-native
39,46,0.2998996755393036,0.995210875659722,-5.0174999975880645,0.6775190248659634,10,f1-native
40,44,0.3931069602156165,0.7848851132168736,-5.017499998359163,0.6830630800054768,10,f1-native
41,46,0.4413336210441801,0.6605564619961929,-4.017142856293387,0.7999498258085479,10,f1-native
42,45,0.5063190031192532,0.1951635720016938,0.0110319348984962,0.7999498258085479,10,f1-native
43,43,0.2797729365304723,1.0988625760370836,-4.017142856886539,0.7999498258085479,10,f1-native
44,46,0.3160879092738148,1.2089823558327666,-6.017777778061117,0.8198089665354997,10,f1-native
45,44,0.4658943372213248,0.6661495894919505,-4.017142856127771,0.837301181290533,10,f1-native
46,46,0.5707268815821861,0.1986762410705828,0.0170152393433434,0.837301181290533,10,f1-native
47,45,0.5218896610845145,0.8078672064004936,-5.017499999328302,0.837301181290533,10,f1-native
48,44,0.4484827441169208,1.2279759067271143,-8.018181817399295,0.8577673957730987,10,f1-native
49,46,0.4789528144210168,0.8194426398840724,-5.017500000403239,0.8577673957730987,10,f1-native
50,46,0.4483235956091254,0.9600266477269276,-6.017777778035047,0.8577673957730987,10,f1-native
51,48,0.5770445095678887,0.2480197851146422,0.0526226844850745,0.8577673957730969,10,f1-native
52,44,0.6212016179524951,0.2246820090071732,0.0539297021514428,0.8577673957730972,10,f1-native
53,47,0.6011066777937981,0.2332606324979854,0.0362950245044935,0.8577673957730972,10,f1-native
54,48,0.4907122967181436,0.945907892319771,-6.017777777854767,0.8550155545542493,10,f1-native
55,44,0.5950036331388184,0.248183142205485,0.0176321325951319,0.855177846288906,10,f1-native
56,44,0.6956064290584311,0.188646295766711,0.1182037736479989,0.8876883112920623,10,f1-native
57,47,0.2401838275484351,1.6800877691612448,-7.018000000394427,0.8876893281678288,10,f1-native
58,46,0.3935403893575904,1.4317033569337334,-7.017999998911975,0.9448582500521594,10,f1-native
59,48,0.5154933344833834,1.098684531085425,-7.0179999994532825,0.9285823311703332,10,f1-native
60,49,0.4773646179809557,1.0980703148971511,-7.002916139031956,0.9941684162284864,10,f1-native
61,47,0.6394722728663607,0.2876192852919806,0.0589268113260897,0.9941684162284864,10,f1-native
62,42,0.6986826341373396,0.264777721613551,0.0370036876236331,1.0092784540070014,10,f1-native
63,46,0.6967040251456831,0.2828926867440812,0.0679900936348028,0.9990221011406633,10,f1-native
64,45,0.6893287489220892,0.2658022402812709,0.0588187364724661,1.008997776916701,10,f1-native
65,47,0.6938300439809909,0.2780336271325981,0.0950417866704324,1.0122443686460578,10,f1-native
66,48,0.7674006926653941,0.2558163593085434,0.1159971830645402,1.0504935261569628,10,f1-native
67,48,0.7595230214739148,0.2476968631797561,0.0950212065772531,1.029038016872596,10,f1-native
68,48,0.7759566769903691,0.2528549692455643,0.1865553273892911,1.1201686439701135,10,f1-native
69,48,0.7280642208464045,0.2933512581885524,0.0707487153025128,1.1197524804729797,10,f1-native
70,48,0.7455183234660001,0.249037910203831,0.1216016865222347,1.1243633648497275,10,f1-native
71,43,0.7784960173995096,0.3077026714069296,0.0256663633927289,1.1243633648497275,10,f1-native
72,46,0.8037655656645483,0.297638462638645,0.0282541512284188,1.1243633648497275,10,f1-native
73,46,0.7832993058123008,0.3107398749115972,0.1271992806985723,1.1243633648497275,10,f1-native
74,48,0.7239381665196195,0.3401580075167744,0.036017410340109,1.1243633648497275,10,f1-native
75,45,0.744893876435788,0.3164872172276889,0.1291949043832495,1.1335155233427998,10,f1-native
76,45,0.7019035054630983,0.3397383372286698,0.0490931030260925,1.1612581838218827,10,f1-native
77,47,0.746549752813809,0.3408638075031679,0.0547432454266001,1.1612581838218827,10,f1-native
78,45,0.5879987189121963,1.4143588562586846,-9.004834771006216,1.261557628628257,10,f1-native
79,49,0.730479706737815,0.3811154956791339,0.0373674613299961,1.267584672016267,10,f1-native
80,49,0.7547687517882143,0.3296213349594833,0.1158010970432762,1.2504509818830951,10,f1-native
81,49,0.7752887049659563,0.3602963891731703,0.016208873784041,1.2663790985443084,10,f1-native
82,48,0.7853206048647096,0.3289063762959208,0.0566348208194031,1.2663790985443084,10,f1-native
83,48,0.7612980206967727,0.3607792037432086,0.0312030243816969,1.26964958274756,10,f1-native
84,43,0.8197362595536579,0.3772474345907564,0.0502574086862935,1.269649582747561,10,f1-native
85,47,0.7478427824561215,0.3763013744674459,0.0495873687000391,1.269649582747561,10,f1-native
86,47,0.6953376841430976,0.4182129741574383,0.0102909476677142,1.26964958274756,10,f1-native
87,45,0.761533239120955,0.3922991322025737,0.1260834650904791,1.2942667815487314,10,f1-native
88,45,0.8466072038603598,0.3729558919835105,0.126383361157513,1.2942667815487297,10,f1-native
89,49,0.7927217609463174,0.4006264913181847,0.1214340918749755,1.2942667815487297,10,f1-native
90,45,0.8173449588479949,0.3867612537318488,0.1719844721224266,1.2993941174579693,10,f1-native
91,44,0.8133189011015078,0.3845057717289314,0.0528234685577452,1.2995021057703453,10,f1-native
92,46,0.8487577103194843,0.3878300742448682,0.11062589072165,1.4228876879877672,10,f1-native
93,43,0.8751079353192093,0.4223723845377414,0.1845646847163719,1.4228876879877672,10,f1-native
94,45,0.8766674393124205,0.4159558831339179,0.216664158724136,1.4228876879877672,10,f1-native
95,46,0.935034515123213,0.463649994286242,0.0433231794151812,1.4229106841737205,10,f1-native
96,49,0.8590201471198378,0.4304201138283923,0.0087674939569494,1.444972632840129,10,f1-native
97,49,0.8366996082557547,0.448990133764327,0.0146316993416676,1.4316621966536174,10,f1-native
98,45,0.8483904369071388,0.4723958823819976,0.0891039810843538,1.444972632840129,10,f1-native
99,47,0.7559196962027137,0.4110563310904906,0.0854287622651326,1.4448905350741084,10,f1-native
100,47,0.7946207402637345,0.4094139318533893,0.1691007884041895,1.489769003945897,10,f1-native
0,50,-1.0099999999999998,0.0,-1.0099999999999998,-1.0099999999999998,2,f1-native
1,44,-0.8505333333330778,0.3653840354117306,-1.0099999999999998,-0.0133333333317374,2,f1-native
2,48,-0.5319000018480815,0.4982240674854861,-1.0150000000428947,-0.0133333332772908,2,f1-native
3,47,-0.352900000070636,0.4731072006351855,-1.0150000000428947,-0.0133333186114765,2,f1-native
4,47,-0.2730666663822065,0.4381862061543027,-1.0150000000428947,-0.013333307716814,2,f1-native
5,46,-0.4125866586665482,0.5284066515454869,-2.0159999999841025,-0.0133333077169197,2,f1-native
6,46,-0.3328666588533137,0.4657978910713568,-1.0150000081579778,-0.0133333077169197,2,f1-native
7,44,-0.1933333222326308,0.3841887579647393,-1.0150000001122883,-0.013333307716814,2,f1-native
8,46,-0.3131333221758775,0.4579541090712448,-1.0150000081579778,-0.0133333013809005,2,f1-native
9,46,-0.1328154397085605,0.3248593391346433,-1.0150000036535485,0.0075607665330539,2,f1-native
10,48,-0.2720766749412481,0.4392537322407684,-1.015000013073313,0.0075607665330539,2,f1-native
11,46,-0.4486039796461554,0.5755315757048841,-2.016000014563064,0.0643323491087082,2,f1-native
12,47,-0.3209740394292607,0.5886150918720687,-2.016000014563064,0.0698446162251508,2,f1-native
13,46,-0.3834198903453846,0.8163416780986932,-3.016666664605956,0.1069076712117976,2,f1-native
14,48,-0.4560502686261853,1.0153398527509296,-3.016666664605956,0.1750057609700109,2,f1-native
15,44,-0.2253662611476296,0.9072922239413478,-4.000296708147647,0.1981564110817258,2,f1-native
16,47,-0.3651058931586262,1.2152853489712363,-4.017142857825052,0.2635169514237482,2,f1-native
17,48,-0.195860372543828,1.1415711139835227,-5.017500000241952,0.4871271985449815,2,f1-native
18,47,-0.1428864102797453,1.1663378191195364,-5.017500000425221,0.4871271985449815,2,f1-native
19,48,0.240766154036635,0.2319952687765869,-1.014999999507421,0.5493494129392745,2,f1-native
20,45,-0.0814702757189323,1.5917918248575127,-7.002586221116012,0.5510053723884961,2,f1-native
21,48,0.1797603281714908,0.8985595760755974,-6.006962433967115,0.5509326040048778,2,f1-native
22,50,0.2212130907719581,0.90278172926126,-6.017777779650106,0.6151774550153246,2,f1-native
23,49,0.2567235679598206,1.0518269695447648,-7.00255887240047,0.73447017718724,2,f1-native
24,45,0.0737285652164508,1.6723648573623098,-9.005349493323035,0.73447017718724,2,f1-native
25,44,0.4154522452783959,0.2058561512714759,0.0451530982228375,0.6793118613538025,2,f1-native
26,45,0.3191616235474776,0.9249822800696416,-6.017777779497127,0.6841854892190111,2,f1-native
27,43,0.4842181851874954,0.1904655746512533,0.0474703651773608,0.7569286333051364,2,f1-native
28,50,-0.2157195739481966,2.383633712326788,-9.005309803436,0.7569286333051364,2,f1-native
29,49,-0.0987125092215054,2.1783821232602305,-9.018333333171702,0.706720046726424,2,f1-native
30,39,0.3353676965673409,1.210548018698063,-8.004103475521832,0.7887681819104364,2,f1-native
31,46,0.3648738200100438,1.2142256870161985,-8.011976788777096,0.7887681819104364,2,f1-native
32,45,0.5290571365596864,0.2213339393514843,0.0190226887160085,0.792216021372098,2,f1-native
33,46,0.2812136531963123,1.3472933919345125,-9.005309196935272,0.8051581074894237,2,f1-native
34,49,0.111266850314998,1.7780897378169034,-9.01833332595869,0.792217396776964,2,f1-native
35,49,0.3544667582877433,1.0759959802132706,-7.018000000145283,0.8697495755414416,2,f1-native
36,46,0.4894673432185603,0.2299449231490986,0.0021996466981293,0.7922173967769648,2,f1-native
37,48,0.303544906665572,1.352813618100234,-9.01833332595869,0.867262769456847,2,f1-native
38,45,0.5960529209258739,0.2338242194576369,0.1577090197732669,0.8927886246168775,2,f1-native
39,44,0.6348958700899577,0.2276226234747629,0.1317357772320083,0.9171381582105608,2,f1-native
40,43,0.5225125303693529,1.2422445181295096,-8.018181907611496,0.920531014770926,2,f1-native
41,44,0.7781124241780608,0.1691894530440841,0.3505567146042986,1.0440428910078714,2,f1-native
42,45,0.7324631233845671,0.2500029797575956,0.0964087090987028,1.0883599645352593,2,f1-native
43,44,0.5306231045883091,1.3947112749566044,-9.018333347802576,1.0883599645352593,2,f1-native
44,44,0.7431461073586008,0.3333274182129921,0.0728367801902035,1.0887754308249789,2,f1-native
45,45,0.5718822623752007,1.546419858894491,-10.018461530350276,1.1110214629369148,2,f1-native
46,47,0.7995735895401538,0.3359930407426296,0.10865527835829,1.1207630081188094,2,f1-native
47,46,0.7674664770282739,0.349398861573146,0.0069613759083883,1.1217927206142049,2,f1-native
48,49,0.8126477939704019,0.3230609458855623,0.0410137882551161,1.1217927206142049,2,f1-native
49,44,0.6487233087776155,1.5534324758658564,-10.0184615012752,1.1585404288553145,2,f1-native
50,45,0.807143677730578,0.3708578916896798,0.0567298096319743,1.164474319518436,2,f1-native
51,46,0.860539241916968,0.2833063153174784,0.1377594627943109,1.1555529290093574,2,f1-native
52,49,0.5216222846192925,1.5527569118731497,-10.0184615295295,1.1585404288553145,2,f1-native
53,48,0.6309142881461922,1.4060610706316898,-9.018333347761368,1.2024810665617698,2,f1-native
54,45,0.8441322203295236,0.3348675520701066,0.1703215436132608,1.203461139482799,2,f1-native
55,47,0.9505488919704383,0.3166724243091122,0.1426956291391945,1.248342740614128,2,f1-native
56,47,0.5508792694385406,1.9761192239355736,-9.018333338106675,1.3162759684822292,2,f1-native
57,48,0.918707764443806,0.2967863905041286,0.2524921974543924,1.3189419890497849,2,f1-native
58,47,0.9429672244301962,0.2853104037901224,0.2707291685983651,1.3189419890497849,2,f1-native
59,44,0.9190283219700044,0.3392208239193539,0.1982859061813976,1.3189419890497849,2,f1-native
60,44,0.8348517087584656,0.3292563584294329,0.250166669474064,1.3189419890497849,2,f1-native
61,47,0.8371330959951719,0.3421306173353819,0.1798082147196263,1.2728836273991713,2,f1-native
62,47,0.8581147961363809,0.3560929843209576,0.0945034652530351,1.2728836273991713,2,f1-native
63,46,0.998345786219304,0.3190638832938458,0.0610829172253937,1.284138584287497,2,f1-native
64,47,0.8469692103847288,1.298556304973564,-8.018181893442144,1.2886580851433604,2,f1-native
65,50,0.8983610773908383,0.3647328618067427,0.0981466087344382,1.2886580851433604,2,f1-native
66,43,0.958812155136284,0.2925302015870479,0.2901344986909652,1.285284268520075,2,f1-native
67,45,0.9535625054945172,0.3415034387101912,0.1291917013586045,1.3506683990548125,2,f1-native
68,45,0.9699483119509926,0.3183143434328341,0.1353752372090255,1.3506683990548125,2,f1-native
69,50,0.9369927417843974,0.3084377103513729,0.2656975775540079,1.3508292005495526,2,f1-native
70,50,0.7062259098025733,1.2909281416975884,-8.01818183525697,1.3508292005495526,2,f1-native
71,46,0.6748180277345047,1.4335805880530172,-9.018333339017762,1.3508292005495526,2,f1-native
72,43,0.9982574475972646,0.3533973835916701,0.2436891010891314,1.3856363888094565,2,f1-native
73,46,0.949780532945441,0.4235696974545903,0.0942506860394754,1.3856363888094565,2,f1-native
74,41,0.6703554332076064,1.4363662602479372,-9.01833332980223,1.3856363888094565,2,f1-native
75,43,1.0119592633112515,0.3583552008023176,0.1448878412097662,1.3856363888094565,2,f1-native
76,48,1.0085975789683834,0.3674198173169559,0.2545118143358651,1.3856363888094565,2,f1-native
77,49,1.0405448326351074,0.3314296730027335,0.2255392488794809,1.3856363888094565,2,f1-native
78,46,0.9016581809444678,0.3606653712306689,0.223190322618194,1.3856363888094565,2,f1-native
79,43,0.723983971514538,1.3080906829912318,-8.007704409855297,1.3856363888094565,2,f1-native
80,42,0.9207173410103316,0.3961191556720921,0.1360290356394597,1.4070910637172576,2,f1-native
81,46,0.9159098698457684,0.3612736682072869,0.2535554978456227,1.4055983068021467,2,f1-native
82,47,0.9713345818765065,0.3887823056131156,0.2688787586841065,1.4055983068021467,2,f1-native
83,48,0.7733014247655174,1.5797528675125554,-10.002376471644068,1.4230891340969016,2,f1-native
84,48,0.6667274556353915,1.44473513576805,-9.01833333663719,1.4510117461819565,2,f1-native
85,45,0.8189279076327287,0.4158267504477397,0.1755695100786709,1.4510117461819565,2,f1-native
86,48,1.039636940908247,0.3440258746279648,0.1709176594875157,1.4510117461819565,2,f1-native
87,45,0.9931125066165886,0.3968319290415893,0.2788262803638645,1.4518585991217448,2,f1-native
88,49,0.7522643601533084,1.5866105772022792,-10.018461515858524,1.4510117461819565,2,f1-native
89,47,0.9905725869615988,0.4049062431614004,0.2248421500557614,1.4582706213536871,2,f1-native
90,47,0.8806055953162911,0.39322631798681,0.1658161036827813,1.451011746181957,2,f1-native
91,43,0.9309316739086256,0.3915438484303187,0.1211493488205287,1.4834876566891286,2,f1-native
92,48,0.7023499575369548,1.582390103523749,-10.01846151200427,1.4842066061469297,2,f1-native
93,45,1.0697417020963622,0.3789635254217098,0.1211446205732544,1.4842066061469277,2,f1-native
