gen,nevals,avg,stddev,min,max,run,representation
29,46,-0.0101329163575128,0.0006532225756162,-0.0133334978862658,-0.0099983080665108,2,f0
30,47,-0.0102660456886989,0.0009043192995352,-0.0133335644747264,-0.0099983080665108,2,f0
31,47,-0.0102640760472282,0.0008989849906006,-0.0133334284375951,-0.0099983080665108,2,f0
32,47,-0.0103322610460958,0.001000392404428,-0.0133336986839576,-0.0099983080665108,2,f0
33,44,-0.0101990778893231,0.0007918715472521,-0.0133336403839494,-0.0099983080665108,2,f0
34,48,-0.0103324307521481,0.0010003061621895,-0.0133334872443279,-0.0099983080665108,2,f0
35,44,-0.0100655712511795,0.0004667831570866,-0.0133330490828919,-0.0099983080665108,2,f0
36,44,-0.0101324961901613,0.0006534100511023,-0.0133336491858193,-0.0099983080665108,2,f0
37,46,-0.0101989296793943,0.0007919451312903,-0.0133336108701652,-0.0099983080665108,2,f0
38,46,-0.0101990766033232,0.0007918942485955,-0.0133335390175255,-0.0099983079050062,2,f0
39,49,-0.0102660762500454,0.0009045107020225,-0.0133335661275859,-0.009998307176895,2,f0
40,46,-0.010132335443707,0.0006533791368973,-0.0133332722544413,-0.0099983068542992,2,f0
41,46,-0.0099991341010992,7.868846967677041e-07,-0.0100000000177773,-0.0099983068542992,2,f0
42,49,-0.0102657092020386,0.0009045900806402,-0.0133334661881736,-0.0099983068542992,2,f0
43,47,-0.0103323968001183,0.0010003543223893,-0.0133336033135755,-0.0099983068542992,2,f0
44,42,-0.010132170925728,0.0006534166553846,-0.013333292957345,-0.0099983068542992,2,f0
45,44,-0.0103324362444063,0.0010002409241206,-0.0133336646196924,-0.0099983068542992,2,f0
46,50,-0.0101990219022891,0.000791891494887,-0.0133334835445373,-0.0099983068542992,2,f0
47,45,-0.0102656667246263,0.0009046221269735,-0.0133335436879229,-0.0099983068542992,2,f0
48,45,-0.0101323476123352,0.0006534252652684,-0.01333351540391,-0.0099983066987345,2,f0
49,47,-0.0103323878892276,0.0010003087518336,-0.0133335558399911,-0.0099946633446153,2,f0
50,43,-0.0102648706285665,0.0009048646647013,-0.0133335201921538,-0.0099697751550455,2,f0
51,49,-0.0103304904900993,0.0010009522117563,-0.0133335742144162,-0.0099697751550455,2,f0
52,44,-0.0102596446056972,0.0009064806715603,-0.0133336754218332,-0.0099697751550455,2,f0
53,43,-0.0101161993609973,0.0006568363356246,-0.0133334340436229,-0.0099697349481251,2,f0
54,50,-0.0101787815845565,0.0007970705062859,-0.0133334938924197,-0.0099696168638807,2,f0
55,49,-0.0103797394226932,0.0010907708215435,-0.0133335914452069,-0.0099639591283088,2,f0
56,45,-0.010248443555082,0.0009097545700208,-0.0133333204140802,-0.0099639591283088,2,f0
57,46,-0.0102468028569181,0.000910061389296,-0.0133334506409164,-0.0099639591283088,2,f0
58,47,-0.0102451040610881,0.0009098787462637,-0.0133335210259975,-0.0099639583662012,2,f0
59,47,-0.0102497610002377,0.0009093658448533,-0.0133334333083062,-0.0099639583662012,2,f0
60,43,-0.0101769162329236,0.000797546850659,-0.0133334640308278,-0.0099639295763394,2,f0
61,46,-0.0102402856194886,0.0009121617490907,-0.0133336366040055,-0.0099639105068481,2,f0
62,50,-0.0101140610285311,0.0006572887891125,-0.0133333315584629,-0.0099639105068481,2,f0
63,49,-0.0100391959420052,0.0004707686667516,-0.0133335051741436,-0.0099639105068481,2,f0
64,43,-0.0103798449516039,0.0010895092276616,-0.0133334255854845,-0.0099639105068481,2,f0
65,46,-0.0101749901751658,0.0007980948387979,-0.0133336549692607,-0.0099639105068481,2,f0
66,49,-0.0103117081951345,0.0010072752976689,-0.0133335819304126,-0.0099639086765542,2,f0
67,48,-0.0103774507632292,0.0010916215284988,-0.0133337104512309,-0.0099639086765542,2,f0
68,45,-0.0102433714920805,0.000911231110944,-0.0133333638269458,-0.0099639086765542,2,f0
69,48,-0.0102433259180119,0.0009112465571264,-0.0133333458554738,-0.0099639086765542,2,f0
70,45,-0.0103093763564755,0.0010080965747899,-0.0133337469969788,-0.0099639086765542,2,f0
71,40,-0.0101733182547759,0.0007984757581923,-0.0133334655564651,-0.0099639086765542,2,f0
72,45,-0.0102438002493323,0.0009111468118697,-0.0133336479262888,-0.0099639086765542,2,f0
73,47,-0.0103104929622446,0.001007467671493,-0.0133336708262686,-0.0099639086765542,2,f0
74,43,-0.0103771528995075,0.0010915300730433,-0.0133336444533739,-0.0099639086765542,2,f0
75,45,-0.0102431541840044,0.0009113655471919,-0.0133335729642447,-0.0099639086765542,2,f0
76,48,-0.0101058982919948,0.0006589153917741,-0.0133333777447137,-0.0099639086765542,2,f0
77,47,-0.010245824581833,0.0009105684224179,-0.0133334381693842,-0.0099639086765542,2,f0
78,46,-0.0103096369956708,0.001007790187492,-0.0133337319229746,-0.0099639086765542,2,f0
79,46,-0.0101758364673682,0.0007979048416259,-0.0133337617077695,-0.0099639086765542,2,f0
80,46,-0.0100424796477197,0.0004704054281163,-0.0133334849993853,-0.0099639086765542,2,f0
81,44,-0.0101769921476099,0.0007976171694001,-0.0133336003070872,-0.0099639086765542,2,f0
82,48,-0.0103075341630803,0.0010086967672417,-0.0133339848674772,-0.0099639086765542,2,f0
83,43,-0.0101076730956628,0.0006585949235556,-0.013333423706788,-0.0099639086765542,2,f0
84,43,-0.010240384974964,0.000912118487701,-0.013333358654598,-0.0099638968968253,2,f0
85,48,-0.0102460908006348,0.0009105079966405,-0.0133334511232924,-0.0099638968968253,2,f0
86,50,-0.0101781896804672,0.0007972853992462,-0.0133335287261268,-0.0099638968968253,2,f0
87,47,-0.0103092993109512,0.0010080769000113,-0.0133335325084318,-0.0099638968968253,2,f0
88,48,-0.0101107500812161,0.0006579826012009,-0.0133335425511573,-0.0099638968968253,2,f0
89,46,-0.0101081064504982,0.0006584911516006,-0.0133334656110169,-0.0099638968968253,2,f0
