id,company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max
8b2b7705f6026a2c09ce9ebee5213bae,Link Group,100.0,Warszawa,C#,senior,25000.0,35000.0,25000.0,35000.0
27fc98cfb7d8f4de220b4453caeaf94c,Link Group,100.0,Warszawa,Python,senior,27000.0,29000.0,,
9e4d47bf97f90203c12bb9f98fcb3f51,Link Group,100.0,Kraków,JavaScript,mid,,,20160.0,29904.0
4113a3c3080662f662b2e97cc1dffa53,Link Group,100.0,Remote,C#,senior,,,23000.0,25000.0
56023c0ae6f4137fece538941c32c358,Link Group,100.0,Remote,Python,mid,,,16800.0,19320.0
e3356bf01f4b79cb43b4d0f2330fa5d9,Link Group,100.0,Warszawa,Java,expert,34000.0,38000.0,34000.0,38000.0
4ecb4fade5c8bf9a517b0a9547d0ec2b,Ework Group,10.0,Łódź,C#,mid,,,20160.0,25200.0
1d6ff0e24228101fb71834e7579deed1,Ework Group,10.0,Remote,JavaScript,senior,,,30408.0,35784.0
8e984aaef78bd9899c45a0c22189aa2e,Ework Group,10.0,Warszawa,Java,senior,,,23520.0,27720.0
9afc820ae5785ba4a32fff91501570bf,Ework Group,10.0,Gdańsk,Java,senior,,,23520.0,27720.0
49289d697ae39e97df8aab0f711fc5b1,Ework Group,10.0,Warszawa,JavaScript,mid,,,25200.0,28560.0
db2898b5f50f659acc64a78fd7b432a2,Ework Group,10.0,Remote,C#,senior,,,24360.0,30408.0
4f285f59af61b87c0827372f6e1d8491,N-iX,1000.0,Remote,Java,expert,,,34880.0,41420.0
48b3feae958d962a2367a63357be10c8,N-iX,1000.0,Remote,Java,expert,,,32700.0,37060.0
61b47293327d51d596215560e94515b1,N-iX,1000.0,Remote,C#,senior,21364.0,23980.0,25724.0,27032.0
f7cb99704342cc1c8dae18260246d72c,N-iX,1000.0,Remote,Mobile,expert,,,26160.0,31828.0
277956f549702db9c22f21e2bd52d40c,N-iX,1000.0,Kraków,Mobile,expert,26160.0,30084.0,28340.0,33572.0
375df95465fc8a2f7ee6ed9cd032b52d,N-iX,1000.0,Remote,Python,senior,16132.0,25288.0,19620.0,28776.0
9be116f328a39406bb562aea009541c1,Hitachi Energy,10000.0,Kraków,Java,senior,16000.0,23000.0,,
7d35115c69cef5dc2216b5ed224beac3,Hitachi Energy,10000.0,Kraków,JavaScript,mid,15000.0,22000.0,,
4d649755b7700d89292b4458d29efc98,Hitachi Energy,10000.0,Kraków,C/C++,senior,17000.0,22000.0,,
d8167d82110097c1780f5d2447f15e8e,Hitachi Energy,10000.0,Kraków,C/C++,expert,20000.0,27000.0,,
1735311de313cc4c5525a886d36e9a03,Hitachi Energy,10000.0,Kraków,C#,mid,15000.0,18000.0,,
f61a0087129238b4fae43746cae95cef,Hitachi Energy,10000.0,Kraków,C#,senior,15000.0,18000.0,,
8b267bf81f9466fbee1aa23fc7c8f93f,Motorola Solutions Systems Polska Sp. z o.o.,1000.0,Kraków,C/C++,mid,11500.0,18000.0,,
1757b9649a9f3153fbf4b5ad85dd5c9f,Motorola Solutions Systems Polska Sp. z o.o.,1000.0,Remote,Mobile,mid,12000.0,17000.0,,
eac0420799ee34ae3301ce4e53305650,Motorola Solutions Systems Polska Sp. z o.o.,1000.0,Remote,Java,senior,17000.0,22000.0,,
c2536eef6d35bc512dace353d485fc55,Motorola Solutions Systems Polska Sp. z o.o.,1000.0,Kraków,C/C++,junior,6500.0,8500.0,,
5859fae20f82fee00dcedfcb873dd240,Motorola Solutions Systems Polska Sp. z o.o.,1000.0,Remote,JavaScript,mid,15000.0,20000.0,,
e28fb4008b64a5ff053851ab2d5d9127,Motorola Solutions Systems Polska Sp. z o.o.,1000.0,Remote,Java,senior,18000.0,22000.0,,
08f03075334eb91dff2b45705f66067d,HSBC Technology Poland,1000.0,Kraków,Java,senior,15000.0,22000.0,,
9de5fedabd85c822c10e3c486b2c75ff,HSBC Technology Poland,1000.0,Kraków,C#,mid,12000.0,17000.0,,
c7c46d040fa307ba527c41975107c2a9,HSBC Technology Poland,1000.0,Kraków,JavaScript,mid,13000.0,15000.0,,
75c8dc2875dda857322d8d1784914df9,HSBC Technology Poland,1000.0,Kraków,Java,senior,18000.0,25000.0,,
2323b03a02bff88ad855a4634bc6dec2,HSBC Technology Poland,1000.0,Kraków,Scala,senior,18000.0,25000.0,,
a2b594ad2e84c362add09a4c138a159e,HSBC Technology Poland,1000.0,Remote,Scala,senior,19000.0,24000.0,,
c94c9290502bee97b7064688079180c8,Sii Poland,10000.0,Katowice,C/C++,mid,10000.0,17500.0,16800.0,25200.0
32da366925db0e80b7497847ea527783,Sii Poland,10000.0,Remote,Java,mid,15000.0,18500.0,21000.0,26250.0
e6781a959ef6dda17339296034ca1e56,Sii Poland,10000.0,Kraków,Java,mid,,,14700.0,29400.0
5d18c3ad3986d2955e00db91c8b492ed,Sii Poland,10000.0,Remote,Python,mid,16200.0,16200.0,13200.0,13200.0
615d9f6c5643755887d80273df9c066e,Splunk,10000.0,Kraków,JavaScript,mid,14000.0,19250.0,,
1c7c37227358b62defd96cc813856bd9,Splunk,10000.0,Kraków,Python,mid,14000.0,19250.0,,
064e106249a7cf92d2f55c8569eb8d54,Splunk,10000.0,Kraków,Golang,mid,14000.0,19250.0,,
3bbade65729647451ae545d7d55f9d7f,Splunk,10000.0,Kraków,Python,expert,33333.0,45833.0,,
7c59bdd0231f10142ad34605ae36142a,Splunk,10000.0,Kraków,Python,senior,18400.0,25300.0,,
4c31ad78e69eebd83f5ac122b4599df4,Splunk,10000.0,Kraków,C/C++,senior,18400.0,25300.0,,
0fb82e4952058cecd157f88bf6b85dfa,Splunk,10000.0,Kraków,Python,mid,20000.0,27500.0,,
c3fd8ac0cc26c3366a71022e14a32c08,Spyrosoft,1000.0,Wrocław,C/C++,senior,16650.0,21600.0,22680.0,29400.0
1b63f55717b7ec009c7549a5d0d08a65,Spyrosoft,1000.0,Warszawa,C/C++,senior,16650.0,21600.0,22680.0,29400.0
80781056bc66212ccf6a274fcaf96780,Spyrosoft,1000.0,Kraków,C/C++,senior,16650.0,21600.0,22680.0,29400.0
4cc4f3ed1323394d544e728d6e0ee344,Spyrosoft,1000.0,Kraków,C/C++,mid,8650.0,14800.0,11760.0,20160.0
a02f42accc34be45081ac149c916eaea,Spyrosoft,1000.0,Remote,Scala,senior,17250.0,21600.0,23520.0,29400.0
92018877b315f685264457b6187f2a48,Spyrosoft,1000.0,Remote,C#,expert,19700.0,24650.0,26880.0,33600.0
d25b5a40c7bc0827ba599313f1e7c125,Spyrosoft,1000.0,Wrocław,C/C++,mid,8650.0,14800.0,11760.0,20160.0
b80b92d5462099d0e533d5762d339261,Spyrosoft,1000.0,Wrocław,Java,senior,13550.0,18500.0,18480.0,25200.0
b32574c5ab962a3acd0a75349b677c69,Spyrosoft,1000.0,Łódź,Java,senior,13550.0,18500.0,18480.0,25200.0
a58f620b459e62c719555e785a91695f,Spyrosoft,1000.0,Warszawa,Java,senior,13550.0,18500.0,18480.0,25200.0
c77be5fc9b1d4bf4047f8ccb2a311e4c,Spyrosoft,1000.0,Kraków,Java,senior,13550.0,18500.0,18480.0,25200.0
2e2052b29dd6d65dfc0a0dd38ef7291d,Raiffeisen Tech,10.0,Warszawa,JavaScript,mid,14500.0,21000.0,14500.0,21000.0
8e6dd1e23f3f89de8b1be01168f8e582,XTB,100.0,Remote,Mobile,senior,17000.0,25000.0,17000.0,28000.0
1eb83c22c7f2e3535fc3dbf89c81415e,XTB,100.0,Remote,Java,mid,14000.0,20000.0,15000.0,21000.0
7b9c4b016fa3ff9dc37b3376cdd2f974,XTB,100.0,Remote,Java,mid,17000.0,24000.0,19000.0,26000.0
5a071e990138a8799c206f974369753d,XTB,100.0,Remote,Mobile,senior,17000.0,27000.0,19000.0,32000.0
da09fbe207f644faf26a367929c8205b,Capgemini Poland,1000.0,Kraków,C/C++,senior,13000.0,16000.0,,
316f872ea3647de2b51f6c15e509593c,Capgemini Poland,1000.0,Gdańsk,C/C++,senior,13000.0,16000.0,,
e4ec8ccfc4955722278cbce29607566d,Capgemini Poland,1000.0,Wrocław,C/C++,senior,13000.0,16000.0,,
fb549b818db548848d524b5f81ab73db,Capgemini Poland,1000.0,Katowice,C/C++,senior,13000.0,16000.0,,
d7d0bbdd08624f3fbe2ce61777b56602,Capgemini Poland,1000.0,Warszawa,C/C++,senior,13000.0,16000.0,,
b370df308186a827e9772ceee059a852,Capgemini Poland,1000.0,Katowice,C/C++,mid,10000.0,17000.0,15120.0,23520.0
64aed414eead5dfb74501e59e17f59ff,Capgemini Poland,1000.0,Gdańsk,C/C++,mid,10000.0,17000.0,15120.0,23520.0
6d8879d9e657dd6e6bcb8cb19aa2d563,Capgemini Poland,1000.0,Wrocław,C/C++,mid,10000.0,17000.0,15120.0,23520.0
cc480c5809644cdefa5dd98fd4031f42,Capgemini Poland,1000.0,Kraków,C/C++,mid,10000.0,17000.0,15120.0,23520.0
f05f9766e42b1add8a4be2e0aaa88511,Capgemini Poland,1000.0,Kraków,C/C++,mid,10000.0,13000.0,,
17b1fbd243e0d89eb9af06c78e3f0945,Capgemini Poland,1000.0,Gdańsk,C/C++,mid,10000.0,13000.0,,
d0d843a4cfbd0bc9300e7f402ce5405f,Capgemini Poland,1000.0,Katowice,C/C++,mid,10000.0,13000.0,,
edec4c97ef259de4e8255aa7b6fdac53,Capgemini Poland,1000.0,Wrocław,C/C++,mid,10000.0,13000.0,,
6ecc50a6a6c7a409b69a14201db31841,Capgemini Poland,1000.0,Poznań,C/C++,mid,10000.0,13000.0,,
562ebf3703e6638a2385de086460c58f,Capgemini Poland,1000.0,Warszawa,C/C++,mid,10000.0,13000.0,,
d0bb809fd36302a9e51df0e4085fbe35,Capgemini Poland,1000.0,Katowice,Python,senior,14000.0,17000.0,20160.0,23520.0
759ecaaec4c2d5373b5349ec659c5fe7,Capgemini Poland,1000.0,Kraków,Python,senior,14000.0,17000.0,20160.0,23520.0
79c16421880fbd67c02705306e0903c9,Capgemini Poland,1000.0,Gdańsk,Python,senior,14000.0,17000.0,20160.0,23520.0
f99352f34c6b7baaad1bbb6059caefed,Capgemini Poland,1000.0,Wrocław,Python,senior,14000.0,17000.0,20160.0,23520.0
0d4d70f2c38113eb0003ec9b1649ea36,Capgemini Poland,1000.0,Warszawa,Python,senior,14000.0,17000.0,20160.0,23520.0
b8f48b1267f6d391fb80a494642ef264,Capgemini Poland,1000.0,Katowice,C/C++,junior,5500.0,11000.0,,
769a168d1d364319d9899713e619f36f,Capgemini Poland,1000.0,Wrocław,C/C++,junior,5500.0,11000.0,,
c06634ec70f6db9555ac73ac06a30ccc,Capgemini Poland,1000.0,Warszawa,C/C++,junior,5500.0,11000.0,,
db7850d2ed4fe4a47255751205a1db85,Capgemini Poland,1000.0,Katowice,C/C++,senior,14000.0,17000.0,20160.0,23520.0
eaf55eaf26a525fe2b4ee8e72bfd55fd,Capgemini Poland,1000.0,Kraków,C/C++,senior,14000.0,17000.0,20160.0,23520.0
6bf7c1e17464ae4418895d6bab70d631,Capgemini Poland,1000.0,Gdańsk,C/C++,senior,14000.0,17000.0,20160.0,23520.0
eb256f8a8a15cc8e51fa241fd1fd86d0,Capgemini Poland,1000.0,Wrocław,C/C++,senior,14000.0,17000.0,20160.0,23520.0
cef042ec9a461feb02c0ff30784ef480,Capgemini Poland,1000.0,Warszawa,C/C++,senior,14000.0,17000.0,20160.0,23520.0
15b25417d87f7f6ca9c18b1c40ff3d28,Capgemini Poland,1000.0,Poznań,C/C++,senior,14000.0,17000.0,20160.0,23520.0
b7c86b7d734aa9a2406c103cd6d3f0bb,Capgemini Poland,1000.0,Katowice,C/C++,junior,7200.0,13200.0,13608.0,16632.0
65db866dede9fc7ac9095745d7583ff2,Capgemini Poland,1000.0,Kraków,C/C++,junior,7200.0,13200.0,13608.0,16632.0
9adf5053c73d1beda8bed13cb505aee6,Capgemini Poland,1000.0,Wrocław,C/C++,junior,7200.0,13200.0,13608.0,16632.0
595e3d4daee1ea6e2576cfbbedda0433,Capgemini Poland,1000.0,Gdańsk,C/C++,junior,7200.0,13200.0,13608.0,16632.0
c06c98f9418643f3f34703982c3de531,Lingaro,1000.0,Remote,Python,senior,,,15960.0,26880.0
aa3b687c1c73e5a988cd02ba5d5a2a67,Lingaro,1000.0,Remote,Python,senior,,,28560.0,33600.0
d02668b225587be29e58dd5e12ac6398,Lingaro,1000.0,Remote,Python,senior,15000.0,18000.0,21840.0,25200.0
d74c4cce3148e108412c716d70fd9af3,Lingaro,1000.0,Remote,Java,mid,,,18480.0,26880.0
3800f434604a77e9f237d8a86bd5c7f1,Lingaro,1000.0,Remote,Python,expert,,,21840.0,28560.0
f1f2a73aaffc1193a9fb2a89f9b96cdb,Lingaro,1000.0,Remote,Java,senior,,,20160.0,25200.0
27f1a07fa6a1c4b6ca3b6c0d8b624774,Objectivity - part of Accenture,1000.0,Remote,JavaScript,mid,10000.0,17500.0,15960.0,26880.0
823585d5ea1535cbf4e43b58b4c8d232,Objectivity - part of Accenture,1000.0,Remote,C#,mid,10000.0,18000.0,15960.0,27720.0
96281833f3cd5a2d79a2fae0301ac2e4,Objectivity - part of Accenture,1000.0,Remote,Java,mid,10000.0,17500.0,15960.0,26880.0
7763a6a866c959329409b2ea9304352e,Objectivity - part of Accenture,1000.0,Remote,Golang,senior,14000.0,18000.0,21840.0,27720.0
e0e0f63cff5b09a81619c679d70008ab,Objectivity - part of Accenture,1000.0,Remote,Python,senior,10000.0,17000.0,15960.0,26040.0
c3b77403bb07eb7d1aea6898e6aafacc,Objectivity - part of Accenture,1000.0,Remote,Python,senior,15000.0,20000.0,23520.0,30240.0
b949a6a48c439737695e2d45f7a8010a,SoftServe Poland,100.0,Remote,C#,senior,,,25000.0,27000.0
80433e1e0458d66f4e185da7f51d8439,SoftServe Poland,100.0,Wrocław,Java,mid,,,14000.0,18000.0
fa8ae1e55fc6861268e460fb112b44af,SoftServe Poland,100.0,Warszawa,Java,mid,,,14000.0,18000.0
937982aa8ed9b0dd76e36482e7375414,SoftServe Poland,100.0,Gdańsk,Java,mid,,,14000.0,18000.0
6ac361d0985ed6f9d3d60507c16c3fa1,SoftServe Poland,100.0,Poznań,Java,mid,,,14000.0,18000.0
8ccbe9f1a922893b74a36e2588ca2718,SoftServe Poland,100.0,Katowice,Java,mid,,,14000.0,18000.0
112525a82fc3ca2dba1399cd6d4a18de,SoftServe Poland,100.0,Kraków,Java,mid,,,14000.0,18000.0
2f7eb74fdc812654124603056cb49354,SoftServe Poland,100.0,Remote,C/C++,senior,19000.0,25000.0,20000.0,26000.0
e51990880fbea03f12d9aad81c0fb957,Appfire,1000.0,Remote,JavaScript,expert,23500.0,35000.0,,
2fea4c50c05a0e03a6d579b388e98777,Appfire,1000.0,Remote,JavaScript,senior,23000.0,33000.0,,
4e8cc6c21488b5a55787f937d545ae12,Appfire,1000.0,Remote,JavaScript,mid,14000.0,20000.0,,
f6bc2696afb1b545ad6faf50b59affc1,Appfire,1000.0,Remote,JavaScript,senior,20000.0,24000.0,,
f3026abeee8561dee8015615fec72d75,Appfire,1000.0,Remote,Java,senior,17000.0,24500.0,,
4fe971573ffe919cefb464fe3465f20f,Box,1000.0,Warszawa,Mobile,senior,30000.0,35000.0,,
4eef77e19f4b6f0bf3011b6cd907e01b,Box,1000.0,Warszawa,JavaScript,mid,17000.0,26000.0,,
70554f542a75fbb0b8be6c73043fcee7,HARMAN Connected Services,100.0,Remote,Mobile,senior,14000.0,17500.0,20000.0,27000.0
bd60e9be2445c0a42425f2c0de0dba5c,HARMAN Connected Services,100.0,Łódź,C/C++,expert,19000.0,27000.0,25300.0,36000.0
88d386336206594f993adf19682fb8b1,HARMAN Connected Services,100.0,Remote,C#,senior,14000.0,17500.0,20000.0,27000.0
f8fdba086b13e962c9deed0c0c300c7e,HARMAN Connected Services,100.0,Remote,C/C++,senior,15000.0,18000.0,,
d3a02c31395ed471a0bfa7d0d2e67ab7,HARMAN Connected Services,100.0,Remote,C/C++,expert,23000.0,27000.0,,
8a99f1ca538b90874f05b2579e34ab88,HARMAN Connected Services,100.0,Łódź,C/C++,mid,9200.0,15000.0,12300.0,20000.0
a091498e0dabef56bfd7031824a834df,HARMAN Connected Services,100.0,Remote,C/C++,expert,19000.0,25000.0,28000.0,34000.0
f1270632c9a9c0dd5617797d48d1e26d,HARMAN Connected Services,100.0,Remote,C/C++,senior,14000.0,17500.0,20000.0,27000.0
a12336a4a10c9094ca544557e249b8a6,Mindbox,100.0,Warszawa,JavaScript,senior,,,25200.0,31500.0
b56081837764f21e80098ba36925b8e7,Mindbox,100.0,Warszawa,Golang,senior,21000.0,24500.0,27300.0,32550.0
3a1015749eb8355e6d0edb365663d05b,Mindbox,100.0,Warszawa,JavaScript,senior,,,27300.0,33600.0
8e2bb9e3d774159668a541f4d655f25a,Tesco Technology,100.0,Kraków,Scala,senior,22000.0,33000.0,26000.0,40000.0
89cd7fda6a6c420ad1193a1cc180a4f5,Tesco Technology,100.0,Kraków,Python,senior,22000.0,33000.0,26000.0,40000.0
4655e07a18eb7511edf8955379f9b648,Tesco Technology,100.0,Kraków,Java,senior,26000.0,36000.0,22000.0,30000.0
2be943686b706fc5a9d92a086f741087,Tesco Technology,100.0,Kraków,JavaScript,senior,22000.0,30000.0,26000.0,36000.0
2b61fef22324c6971c918fda7534592b,Tesco Technology,100.0,Kraków,Java,senior,22000.0,30000.0,26000.0,36000.0
fe350e68c5f33a2f6165717e48a2e3ba,Tesco Technology,100.0,Kraków,Java,mid,16000.0,23000.0,20000.0,27000.0
c8ecb3493f83d5fe6bf715d9be622a26,Antal Poland,100.0,Warszawa,C/C++,mid,16000.0,20000.0,,
bd3792816b7d3ace18446356667dba06,Antal Poland,100.0,Kraków,Java,mid,22000.0,25000.0,22000.0,25000.0
c51792055fe0421b3570ce0b7efa9363,Antal Poland,100.0,Kraków,C/C++,mid,22000.0,25000.0,22000.0,25000.0
ae050023201595e0ce9bc64c9bb84dfd,ING Bank Śląski Spółka Akcyjna,10000.0,Warszawa,Python,senior,9000.0,18000.0,,
89e6b2b978a62721da6738e587fb127d,ING Bank Śląski Spółka Akcyjna,10000.0,Warszawa,C#,senior,11000.0,22000.0,,
060b656b268c10459a7ce9fff5ab46aa,EPAM Systems,10000.0,Kraków,Java,senior,14000.0,24000.0,,
779ac9204096cb742741eab0bcb6e4c2,EPAM Systems,10000.0,Remote,C/C++,senior,14000.0,24000.0,16700.0,27400.0
0c04dd85d9825482e5bf5a9b59f07b68,EPAM Systems,10000.0,Kraków,C/C++,senior,14000.0,24000.0,,
108b31920b20418409311b034906469c,EPAM Systems,10000.0,Remote,Python,senior,21500.0,26000.0,24100.0,28600.0
c86f33c9bba84ab9b34700d63e7be50a,EPAM Systems,10000.0,Kraków,Java,senior,14000.0,20000.0,,
2ff650ca810dce3073e57c1f1c7d3b1e,EPAM Systems,10000.0,Remote,C/C++,mid,10000.0,20000.0,11900.0,23400.0
f778c4fc49905de857087a7e8bed303a,Centralny Ośrodek Informatyki,1000.0,Remote,Mobile,senior,15000.0,23000.0,,
b2e68409cf5d2098568ab6d8cf22e802,Centralny Ośrodek Informatyki,1000.0,Remote,Mobile,mid,10000.0,18000.0,,
01e1b5e236797bd71663411bcb9d2cf9,Idego Group Sp. z o.o.,10.0,Remote,Java,senior,,,20000.0,30000.0
dd718880371220343333f72b4ad8e652,Idego Group Sp. z o.o.,10.0,Remote,Python,senior,,,25000.0,30000.0
cca982114028f5ca0ea0c64dfbf04e47,Idego Group Sp. z o.o.,10.0,Remote,C#,senior,,,20000.0,30000.0
9bafce9f7a69854e4b62611169a6c263,Idego Group Sp. z o.o.,10.0,Remote,Java,mid,,,18000.0,20000.0
e331e656e1558629b82305ffbef41976,Mobica,1000.0,Warszawa,C/C++,mid,,,10800.0,20328.0
f66367cbbcea8ef932b1511931fb80e2,Mobica,1000.0,Remote,Mobile,senior,19500.0,25000.0,24360.0,35448.0
0da13807f0a80632357cf4835644d97e,Mobica,1000.0,Warszawa,Java,expert,,,17136.0,33264.0
976a1088045f562628a17401cf663689,Mobica,1000.0,Warszawa,Mobile,senior,19500.0,25000.0,24360.0,35448.0
41011c2be3dce40242cc7dbffed77187,Mobica,1000.0,Łódź,Mobile,senior,19500.0,25000.0,24360.0,35448.0
3dce2f6f178b24edc4f7c4c13914e41b,Mobica,1000.0,Warszawa,C/C++,senior,,,20328.0,31750.0
c29b9f48d897d02190f8dd121220f9b7,ONWELO Sp. z o.o.,1000.0,Remote,Python,mid,,,16800.0,23100.0
ee76eb073ebd46de7d0a6e12111d214f,ONWELO Sp. z o.o.,1000.0,Remote,Python,senior,,,24000.0,30000.0
a5bc346c7b71686be5bdf174a5cbfde4,ONWELO Sp. z o.o.,1000.0,Katowice,JavaScript,mid,9500.0,14000.0,14700.0,21000.0
f2c055fb7e7a59297a613389935212e1,ONWELO Sp. z o.o.,1000.0,Kraków,JavaScript,mid,9500.0,14000.0,14700.0,21000.0
8095c5ca1458498c9dc2e8c692b70fac,Sollers Consulting,1000.0,Wrocław,Java,junior,8200.0,15000.0,10200.0,17200.0
12ddc3d2655a158cc191890ebc2d85f4,Sollers Consulting,1000.0,Kraków,Java,junior,8200.0,15000.0,10200.0,17200.0
55b2dad9140acdfba4e57793ab8c18eb,Sollers Consulting,1000.0,Gdańsk,Java,junior,8200.0,15000.0,10200.0,17200.0
83c98398481436c3b995f7a9aaaa79ee,Sollers Consulting,1000.0,Łódź,Java,junior,8200.0,15000.0,10200.0,17200.0
960a0191ab69c7b54d73e9d80dc65683,Sollers Consulting,1000.0,Poznań,Java,junior,8200.0,15000.0,10200.0,17200.0
72001b795796822f3b753caf589ccf0e,Sollers Consulting,1000.0,Warszawa,Java,junior,8200.0,15000.0,10200.0,17200.0
a0e0ebed6b0e5571b17320fcc5e2bdc3,Sollers Consulting,1000.0,Warszawa,Java,senior,13100.0,21000.0,15400.0,23000.0
37868bcb7cc0dfd27a8b864cc5070ca2,Sollers Consulting,1000.0,Wrocław,Java,senior,13100.0,21000.0,15400.0,23000.0
461072e7c791a52637480c9768715860,Sollers Consulting,1000.0,Poznań,Java,senior,13100.0,21000.0,15400.0,23000.0
82b667761a5faae008ee37235bcd484c,Sollers Consulting,1000.0,Gdańsk,Java,senior,13100.0,21000.0,15400.0,23000.0
9cc411a9aa07c9471529064edb215feb,Sollers Consulting,1000.0,Kraków,Java,senior,13100.0,21000.0,15400.0,23000.0
faa5337fe4236fd05c9ef7e1169271e0,Sollers Consulting,1000.0,Łódź,Java,senior,13100.0,21000.0,15400.0,23000.0
3b80939b3773de316aca714dc0612609,Sopra Steria,1000.0,Remote,PHP,mid,10000.0,15000.0,16800.0,23520.0
cae9d473a985622b6de636b76871980a,Sopra Steria,1000.0,Remote,C#,senior,15000.0,20000.0,21000.0,27000.0
ff303df38293e94a9dd3ca55424ff71c,Sopra Steria,1000.0,Katowice,Java,senior,15000.0,18000.0,23520.0,28560.0
